filename	altitude	azimuth	thin_sky_cover	opaque_sky_cover	fractional_sky_cover	fractional_sky_cover_hybrid	thin_sky_cover_TSI	opaque_sky_cover_TSI	fractional_sky_cover_TSI	energy	entropy	contrast	homogeneity	outside_c	outside_s	horizon_c	horizon_s	inner_c	inner_s	sun_c	sun_s
2018020709410	16.807909837193098	146.35681057916773	0.02799485606884954	0.02064991591651004	0.048644771985359575	0.12078623835018838	0.017545063592277428	0.0049638576264983076	0.022508921218775735	342128384	282927.04104369285	1087902	32046.528571428575	10	17714	1168	3592	3	17130	786	33
2018020709420	16.893180015488664	146.59252845959568	0.029082995350677612	0.020625185478286675	0.04970818082896429	0.11974815953201298	0.01981920128161117	0.005080672845863371	0.02489987412747454	343161050	283237.95700541267	1075672	32625.14166666667	10	17718	1225	3541	1	17132	774	35
2018020709430	16.977921065845138	146.82856117366904	0.02734607008513166	0.022173826964957434	0.04951989705008909	0.1225619137426175	0.021339371483463702	0.0040254334202461	0.025364804903709803	342657322	282615.2370774002	1074458	32728.188095238103	10	17740	1203	3541	2	17108	786	18
2018020709440	17.062130846167918	147.06490821110623	0.02670263314195209	0.02328746782815284	0.04999010097010493	0.11781780291753498	0.021602819351000047	0.004943017987093231	0.02654583733809328	352041754	283447.16003965156	1070525	32892.25357142858	10	17714	1226	3522	4	17106	780	46
2018020709450	17.145807218849068	147.30156903188507	0.027004950495049505	0.024133663366336634	0.05113861386138614	0.11630850166261353	0.02342321755027422	0.004981718464351005	0.028404936014625227	356754080	283585.8347097339	1062564	32935.04047619048	10	17742	1252	3467	5	17101	799	24
2018020709460	17.22894805093158	147.53854306610174	0.027952463481059668	0.023619707848477348	0.051572171329537016	0.11780046196259593	0.022236950361093334	0.005690648139683701	0.027927598500777036	352750338	283240.8381923364	1062935	33185.19761904761	10	17715	1258	3465	3	17098	812	29
2018020709470	17.311551214273006	147.77582971382236	0.026497610262252048	0.021841955375052624	0.04833956563730467	0.11830468051276956	0.019329631914456098	0.0055064317865058145	0.024836063700961912	354261040	283302.72418889956	1064292	33065.42857142857	10	17744	1139	3554	4	17091	799	40
2018020709480	17.393614585734095	148.01342834500628	0.026770015601396698	0.021990540105495157	0.048760555706891855	0.11123804793244753	0.02218714975182415	0.004345936549326379	0.026533086301150532	352952638	283409.5768679519	1060316	33124.59999999999	9	17740	1142	3534	3	17092	815	46
2018020709490	17.475136047333304	148.25133829933353	0.027689951585811678	0.023713071830846755	0.051403023416658436	0.12628604011205594	0.02379862700228833	0.005377574370709382	0.02917620137299771	348494068	283656.31656116014	1060543	33330.35595238095	9	17710	1214	3499	1	17162	857	32
2018020709500	17.556113486438093	148.48955888613474	0.03005471245017701	0.022503899190453792	0.052558611640630803	0.12613037861472723	0.022529734675205856	0.00610704483074108	0.028636779505946935	347289720	282613.93176820315	1045828	33431.100000000006	10	17735	1283	3409	5	17103	825	23
