filename,altitude,relative_altitude,azimuth,thin_sky_cover,opaque_sky_cover,cloud_cover_fixed,cloud_cover_hybrid_mce,cloud_cover_hybrid_otsu,cloud_cover_hybrid_kmeans,thin_cloud_cover_TSI,opaque_cloud_cover_TSI,cloud_cover_TSI,energy,entropy,contrast,homogeneity,outside_c,outside_s,horizon_c,horizon_s,inner_c,inner_s,sun_c,sun_s
2018020713500,18.292943756502478,0.8011301165547416,209.41676787128665,0.03447023025568827,0.04870793405695081,0.08317816431263908,0,0,0,0.03576158940397351,0.011007079241836035,0.046768668645809544,,,,,61,20427,2545,2743,0,17122,1140,0
2018020713510,18.21721951447081,0.7978138121013763,209.65795007857352,0.03248581157775255,0.050669693530079454,0.08315550510783201,0,0,0,0.0354425173099335,0.010488791389593473,0.045931308699526975,,,,,61,20405,2518,2795,0,17125,1146,0
2018020713520,18.140932052197684,0.794472841705575,209.89883049232674,0.03164585698070375,0.05023836549375709,0.08188422247446084,0,0,0,0.038819414279508926,0.007681580210786219,0.04650099449029514,,,,,65,20433,2488,2815,0,17125,1121,3
2018020713530,18.064083426222158,0.7911072954324136,210.13940813465152,0.031586829744264674,0.048560212394200004,0.08014704213846469,0,0,0,0.034587461759736995,0.008675402949637003,0.043262864709374,,,,,59,20438,2422,2881,0,17144,1125,0
2018020713540,17.986675700133972,0.78771726365575,210.37968205893753,0.03228514384245394,0.04930120700608041,0.08158635084853436,0,0,0,0.032800749731422434,0.009348785115088345,0.04214953484651078,,,,,52,20445,2510,2816,3,17145,1105,0
2018020713550,17.908710944360163,0.7843028370488769,210.6196513498254,0.030529156932568215,0.04967225385016671,0.08020141078273492,0,0,0,0.03321985880417647,0.0092074299161507,0.04242728872032717,,,,,63,20425,2430,2905,1,17154,1110,1
2018020713560,17.8301912360288,0.7808641065785561,210.85931512304643,0.031572501077366234,0.047835060899544105,0.07940756197691035,0,0,0,0.029152185842326688,0.009168648253155295,0.03832083409548198,,,,,58,20411,2424,2953,0,17155,1087,1
2018020713570,17.751118658749572,0.7774011634954084,211.09867252537717,0.0342794957830779,0.04779178380339168,0.08207127958646958,0,0,0,0.029476955418961222,0.008157576034549734,0.03763453145351096,,,,,59,20440,2546,2803,0,17163,1097,0
2018020713580,17.671495302428593,0.773914099325803,211.33772273455398,0.031762945497415436,0.04874399201958828,0.08050693751700372,0,0,0,0.03299266067631525,0.00804810572284336,0.04104076639915861,,,,,53,20415,2452,2914,0,17163,1111,0
2018020713590,17.59132326311159,0.7704030058649908,211.57646495916882,0.028888081395348836,0.047238372093023256,0.07612645348837209,0,0,0,0.029351207906295754,0.007206259150805271,0.03655746705710103,,,,,53,20450,2284,3040,0,17127,1078,0
