filename	altitude	azimuth	thin_sky_cover	opaque_sky_cover	fractional_sky_cover	fractional_sky_cover_hybrid	thin_sky_cover_TSI	opaque_sky_cover_TSI	fractional_sky_cover_TSI	energy	entropy	contrast	homogeneity	outside_c	outside_s	horizon_c	horizon_s	inner_c	inner_s	sun_c	sun_s
2018020109320	14.398109518595533	145.06903433420416	0.0	0.9994147524193717	0.9994147524193717	0.9999372949020755	0.15058658332200933	0.8493001766544367	0.999886759976446	6081734	149569.58062985924	9598014	40771.04265862823	23288	0	6383	5	17118	3	1026	20
2018020109330	14.486226528640772	145.29842070497074	0.0	0.9988289908410355	0.9988289908410355	0.9998745294855709	0.21766490108198652	0.7820861062067093	0.9997510072886958	5871942	150977.1339228863	9811610	40185.08449726422	23317	0	6350	5	17101	11	998	40
2018020109340	14.573836456777638	145.52810536119546	0.0	0.9987244364518423	0.9987244364518423	0.9998745347329681	0.2894367472607081	0.7103595037580368	0.9997962510187449	5250776	148042.5334223828	10853353	38419.345995426804	23272	8	6364	4	17098	14	1027	35
2018020109350	14.660937237867495	145.75808800255953	0.0	0.9992058516196447	0.9992058516196447	0.9999373040752351	0.31203647002789686	0.6874418815631308	0.9994783515910277	5016364	145243.6980814493	11177153	38230.66203608851	23272	10	6364	1	17125	17	1051	10
2018020109360	14.747526810198469	145.988368302188	0.0	0.9983278640553477	0.9983278640553477	0.9998954871344663	0.34908761192338206	0.6504590275416525	0.9995466394650345	4432478	142501.50544791808	10973874	36303.09717686824	23289	29	6329	8	17122	18	1023	25
2018020109370	14.833603115618676	146.21894590643714	0.0	0.9978255415237935	0.9978255415237935	0.9998327304660547	0.3391937569474377	0.660125677729634	0.9993194346770717	5031634	146816.9412871836	9481615	37373.62417957744	23242	41	6365	7	17104	29	1013	27
2018020109380	14.919164099701728	146.449820434816	0.0	0.9960901563937442	0.9960901563937442	0.9999581834908422	0.4271098003629764	0.5715290381125226	0.9986388384754991	3962806	140548.87748062797	10555885	33825.172384488935	23171	150	6303	6	17121	12	1046	19
2018020109390	15.00420771188147	146.6809914798812	0.0	0.9914867804551539	0.9914867804551539	0.9995397970923544	0.5041515426497277	0.4926497277676951	0.9968012704174228	3732590	139106.05367789807	10799142	32858.08253642076	22965	310	6317	14	17072	41	1047	42
2018020109400	15.088731905616253	146.91245860709643	0.0	0.9844763379220888	0.9844763379220888	0.9996861596401297	0.5595316435589643	0.43177743992375595	0.9913090834827203	3576972	137495.9154594129	10941003	31857.111214517856	22702	613	6266	23	17039	71	1051	33
2018020109410	15.172734638524208	147.1442213547005	0.0	0.9848091730833612	0.9848091730833612	0.999790746824583	0.5531663944837597	0.4381464344039194	0.9913128288876791	3204782	133995.41453479932	11795315	30984.421359692733	22679	601	6291	9	17008	98	1089	17
2018020109420	15.256213872555247	147.3762792336398	0.0	0.9578381319049213	0.9578381319049213	0.999183895538629	0.5557041200199428	0.41460816752028284	0.9703122875402257	3171124	133022.12455556216	11967183	30328.446147596835	21715	1566	6265	34	16731	375	1067	39
2018020109430	15.3391675741261	147.60863172740525	0.0	0.9315650644783119	0.9315650644783119	0.9987438238003518	0.5454751438800018	0.41519010286853675	0.9606652467485386	3250048	133269.34742929647	11337157	31601.83068920275	20852	2467	6192	44	16367	728	1088	30
2018020109440	15.42159371429291	147.84127829197195	0.0	0.9047688829341819	0.9047688829341819	0.9989321831619941	0.5590207002763057	0.3769307424015944	0.9359514426779001	3080658	131922.23213448797	11779973	30832.787215607786	20207	3078	6283	22	15681	1414	1055	28
2018020109450	15.50349026890105	148.0742183556725	0.0	0.8725087924970691	0.8725087924970691	0.9986599664991624	0.5534944895460111	0.355118145947662	0.9086126354936731	3315232	132785.82778438128	12374634	32008.306463955687	19428	3885	6210	43	14987	2108	1061	46
2018020109460	15.584855218738307	148.3074513190843	0.0	0.8144984440592302	0.8144984440592302	0.9980784092570545	0.5515473273436791	0.30966966149378344	0.8612169888374626	3421898	133764.15766365323	12664662	32436.775438362194	17804	5469	6193	112	13943	3220	1067	73
2018020109470	15.665686549699268	148.54097655494317	0.0	0.8140435328589368	0.8140435328589368	0.9983882446519027	0.4850113378684807	0.37621315192743765	0.8612244897959184	3952292	138235.7449464765	11253771	35214.64046557746	17261	6047	6181	55	14381	2727	1083	45
2018020109480	15.745982252950355	148.7747934080608	0.0	0.8133174543479169	0.8133174543479169	0.9984952978056426	0.48021114156906275	0.3788314718742212	0.859042613443284	4477108	142675.57458774312	10333094	37493.77690462587	17369	5906	6215	64	14239	2906	1108	55
2018020109490	15.825740325086894	149.00890119522057	0.0	0.8274997387942744	0.8274997387942744	0.9987669801462905	0.5426563916591115	0.3238440616500453	0.8665004533091568	4053704	139140.80016874685	11147909	35626.816604274114	18216	5096	6145	73	14149	2993	1112	71
2018020109500	15.904958768289116	149.24329920506776	0.0	0.7561663879598662	0.7561663879598662	0.9985784170255467	0.49169743787236936	0.3172190381260902	0.8089164759984595	4812562	143106.25716326715	10560513	38031.66412296986	16387	6913	6186	43	12507	4629	1118	57
2018020109510	15.983635590502159	149.4779866980702	0.0	0.7041178929765887	0.7041178929765887	0.9978884428834254	0.46872378534019543	0.2682794114312921	0.7370031967714875	4394546	140643.37437318548	11743572	37159.52327372796	15492	7774	6134	106	10931	6205	1138	60
2018020109520	16.06176880558286	149.71296290638384	0.0	0.608225651319366	0.608225651319366	0.997490432273041	0.38363755626427815	0.26036506751713373	0.6440026237814118	4767532	142960.3928266805	10787760	38438.30631140777	13123	10186	6093	141	8846	8283	1048	106
2018020109530	16.139356433483737	149.94822703381914	0.0	0.6316868124973859	0.6316868124973859	0.9985358405321174	0.3835966858332956	0.26737447367229594	0.6509711595055916	5121936	142700.54330677414	11192334	38743.96190066204	14628	8646	6083	163	8404	8721	1109	64
2018020109540	16.216396500403736	150.18377825575078	0.0	0.6227405857740586	0.6227405857740586	0.9982007615381396	0.3555243360826611	0.2613976253059005	0.6169219613885616	5090306	143065.828806724	10796951	39388.11720846463	14640	8671	5780	429	8308	8799	1066	107
2018020109550	16.292887038971152	150.4196157190238	0.0	0.5914644351464435	0.5914644351464435	0.9977194744330069	0.3387736597529185	0.24544939363028448	0.584223053383203	5253792	144660.72381274923	10928007	39294.16685211332	14856	8443	5705	494	6638	10469	1090	105
2018020109560	16.368826088400223	150.65573854190768	0.0	0.6728962183203231	0.6728962183203231	0.9982417950435365	0.34482602289470704	0.31594695681740903	0.660772979712116	6301288	147857.70251062725	9504069	42018.91810192386	15394	7905	5614	581	10132	6969	1028	160
2018020109570	16.444211694665423	150.89214581404494	0.0	0.7324152941422681	0.7324152941422681	0.9980743066457353	0.44391548784911133	0.25507798331519765	0.698993471164309	5505896	145043.69530746964	12411545	39866.81587300874	18017	5284	5803	369	10077	7024	1121	88
2018020109580	16.51904191068568	151.12883659637154	0.0	0.768395733110228	0.768395733110228	0.9982847341337907	0.4802448146888813	0.27630057803468205	0.7565453927235634	6225350	146259.1171274358	11117837	41840.03208831911	18240	5061	5794	356	11612	5519	1111	117
2018020109590	16.593314796472516	151.36580992104706	0.0	0.8886843756536289	0.8886843756536289	0.9994770640282804	0.5334920095205712	0.32007253768559446	0.8535645472061657	6336346	147057.016090951	10418531	42134.84727051838	20755	2546	5949	201	14670	2461	1127	101
2018020110000	16.66702841931803	151.6030647914496	0.0	0.9178937694508845	0.9178937694508845	0.9991226787542038	0.5440779780120141	0.33995239714382863	0.8840303751558427	7530328	152581.84041734363	9696045	44576.4712666677	21735	1519	5973	209	15061	2100	1183	97
2018020110010	16.74018085396892	151.84060018206773	0.0	0.9486438975389252	0.9486438975389252	0.9992465624411377	0.5617862969004894	0.36312760558274426	0.9249139024832337	7033780	149365.25311321102	9911366	43545.57112256801	22185	1118	6078	87	15948	1161	1120	87
